population,indicator_name,year,group,total_value,flag_for_publishing,total_low_ci,total_high_ci,male_value,male_flag_for_publishing,male_low_ci,male_high_ci,female_value,female_flag_for_publishing,female_low_ci,female_high_ci,estimated_number,estimated_number_low_ci,estimated_number_high_ci
adults,Unmet need for dental health care due to cost,2015,Māori,53.7,,51.5,55.9,46.2,,42.7,49.7,60.9,,57.4,64.4,265000.0,253000.0,276000.0
adults,Unmet need for dental health care due to cost,2016,Māori,52.8,,49.9,55.7,45.6,,41.1,50.2,59.9,,56.8,62.9,266000.0,252000.0,280000.0
adults,Unmet need for dental health care due to cost,2017,Māori,54.9,,52.4,57.4,47.8,,43.9,51.8,61.8,,58.9,64.7,282000.0,269000.0,295000.0
adults,Unmet need for dental health care due to cost,2018,Māori,53.5,,50.9,56.1,46.5,,42.8,50.2,60.5,,57.2,63.7,283000.0,269000.0,297000.0
adults,Unmet need for dental health care due to cost,2019,Māori,54.2,,50.5,58.0,47.5,,41.4,53.7,60.9,,56.6,65.0,295000.0,273000.0,316000.0
adults,Unmet need for dental health care due to cost,2020,Māori,51.5,,48.1,54.8,45.7,,40.9,50.6,57.1,,52.7,61.5,290000.0,271000.0,308000.0
adults,Unmet need for dental health care due to cost,2021,Māori,51.2,,46.0,56.4,45.7,,37.2,54.4,56.7,,50.1,63.1,294000.0,265000.0,324000.0
adults,Unmet need for dental health care due to cost,2022,Māori,55.7,,51.7,59.6,49.2,,43.5,54.9,62.0,,55.9,67.9,328000.0,306000.0,349000.0
adults,Unmet need for dental health care due to cost,2023,Māori,54.6,,51.6,57.6,46.3,,41.4,51.3,62.6,,58.7,66.4,334000.0,316000.0,353000.0
adults,Unmet need for dental health care due to cost,2024,Māori,53.4,,50.4,56.4,47.1,,42.3,51.9,59.5,,55.4,63.5,330000.0,312000.0,348000.0
adults,Unmet need for dental health care due to cost,2013,Pacific,48.5,,44.0,53.0,43.9,,37.2,50.7,52.9,,46.2,59.5,93000.0,85000.0,101000.0
adults,Unmet need for dental health care due to cost,2014,Pacific,50.7,,46.1,55.2,45.0,,38.0,52.2,55.8,,50.5,61.0,104000.0,95000.0,113000.0
adults,Unmet need for dental health care due to cost,2015,Pacific,54.9,,50.9,58.8,53.6,,46.5,60.6,56.0,,50.3,61.5,120000.0,112000.0,128000.0
adults,Unmet need for dental health care due to cost,2016,Pacific,49.7,,44.8,54.6,42.1,,35.9,48.5,56.7,,50.1,63.1,114000.0,103000.0,125000.0
adults,Unmet need for dental health care due to cost,2017,Pacific,54.9,,50.2,59.5,48.0,,41.2,54.8,61.1,,55.2,66.7,129000.0,118000.0,139000.0
adults,Unmet need for dental health care due to cost,2018,Pacific,51.2,,47.0,55.4,44.2,,37.4,51.2,57.2,,51.4,62.9,128000.0,118000.0,139000.0
adults,Unmet need for dental health care due to cost,2019,Pacific,51.9,,46.8,56.9,46.6,,40.0,53.3,56.2,,48.5,63.6,137000.0,125000.0,150000.0
adults,Unmet need for dental health care due to cost,2020,Pacific,43.6,,38.1,49.3,38.3,,30.5,46.5,48.0,,41.2,54.8,117000.0,103000.0,132000.0
adults,Unmet need for dental health care due to cost,2021,Pacific,45.5,,36.3,55.0,40.1,,26.5,54.9,50.4,,38.1,62.6,120000.0,97000.0,144000.0
adults,Unmet need for dental health care due to cost,2022,Pacific,57.7,,51.3,63.9,51.2,,42.3,60.1,63.5,,53.4,72.8,160000.0,144000.0,176000.0
adults,Unmet need for dental health care due to cost,2023,Pacific,56.9,,50.9,62.8,51.0,,42.1,59.9,62.9,,55.2,70.1,161000.0,144000.0,177000.0
adults,Unmet need for dental health care due to cost,2024,Pacific,56.3,,50.4,62.1,44.9,,35.5,54.5,65.4,,58.6,71.8,159000.0,143000.0,175000.0
adults,Unmet need for dental health care due to cost,2013,Asian,38.5,,34.6,42.5,32.9,,27.6,38.6,43.9,,39.2,48.6,162000.0,146000.0,178000.0
adults,Unmet need for dental health care due to cost,2014,Asian,39.0,,34.9,43.3,34.4,,28.9,40.2,43.6,,38.8,48.6,169000.0,152000.0,187000.0
adults,Unmet need for dental health care due to cost,2015,Asian,41.7,,37.9,45.5,37.9,,33.1,42.9,45.6,,40.3,51.0,182000.0,165000.0,198000.0
adults,Unmet need for dental health care due to cost,2016,Asian,39.1,,35.9,42.4,35.6,,31.5,39.7,43.2,,38.4,48.2,183000.0,168000.0,198000.0
adults,Unmet need for dental health care due to cost,2017,Asian,46.2,,42.6,49.8,41.8,,36.6,47.1,50.6,,45.8,55.3,233000.0,216000.0,251000.0
adults,Unmet need for dental health care due to cost,2018,Asian,45.0,,41.6,48.5,40.8,,36.7,45.0,49.8,,44.9,54.6,245000.0,227000.0,263000.0
adults,Unmet need for dental health care due to cost,2019,Asian,41.7,,37.9,45.6,37.1,,31.2,43.2,47.5,,42.4,52.8,247000.0,225000.0,270000.0
adults,Unmet need for dental health care due to cost,2020,Asian,40.9,,37.3,44.5,38.3,,32.8,43.9,44.3,,39.2,49.4,252000.0,230000.0,274000.0
adults,Unmet need for dental health care due to cost,2021,Asian,36.8,,31.4,42.6,33.6,,25.8,42.1,40.4,,33.3,47.8,228000.0,196000.0,261000.0
adults,Unmet need for dental health care due to cost,2022,Asian,50.0,,44.5,55.4,44.5,,37.9,51.4,57.6,,50.3,64.6,309000.0,276000.0,341000.0
adults,Unmet need for dental health care due to cost,2023,Asian,47.1,,43.2,51.1,43.6,,38.3,49.0,51.2,,46.2,56.2,324000.0,298000.0,350000.0
adults,Unmet need for dental health care due to cost,2024,Asian,44.0,,40.5,47.5,40.1,,35.1,45.2,48.1,,43.2,53.1,340000.0,313000.0,367000.0
adults,Unmet need for dental health care due to cost,2013,European/Other,39.0,,37.1,41.0,35.5,,33.3,37.8,42.4,,40.0,44.8,991000.0,942000.0,1040000.0
adults,Unmet need for dental health care due to cost,2014,European/Other,40.9,,39.2,42.7,36.8,,34.6,39.0,45.0,,43.0,47.0,1049000.0,1004000.0,1093000.0
adults,Unmet need for dental health care due to cost,2015,European/Other,38.6,,37.3,40.0,34.4,,32.7,36.1,42.7,,40.7,44.7,1036000.0,1000000.0,1072000.0
adults,Unmet need for dental health care due to cost,2016,European/Other,38.7,,37.3,40.1,35.4,,33.5,37.3,41.9,,39.9,43.8,1056000.0,1017000.0,1095000.0
adults,Unmet need for dental health care due to cost,2017,European/Other,41.7,,40.3,43.1,37.3,,35.5,39.1,46.0,,44.2,47.8,1167000.0,1128000.0,1206000.0
adults,Unmet need for dental health care due to cost,2018,European/Other,42.4,,40.9,44.0,37.4,,35.5,39.3,47.3,,45.1,49.4,1203000.0,1162000.0,1243000.0
adults,Unmet need for dental health care due to cost,2019,European/Other,40.6,,38.6,42.6,36.3,,33.8,38.9,44.6,,42.4,46.9,1152000.0,1095000.0,1208000.0
adults,Unmet need for dental health care due to cost,2020,European/Other,38.0,,36.4,39.7,34.3,,32.0,36.7,41.6,,39.5,43.7,1104000.0,1057000.0,1151000.0
adults,Unmet need for dental health care due to cost,2021,European/Other,36.5,,34.3,38.7,33.1,,29.8,36.5,39.7,,36.4,43.2,1071000.0,1005000.0,1136000.0
adults,Unmet need for dental health care due to cost,2022,European/Other,40.0,,38.0,42.0,35.3,,32.4,38.3,44.2,,41.8,46.5,1166000.0,1104000.0,1229000.0
adults,Unmet need for dental health care due to cost,2023,European/Other,42.3,,40.5,44.1,36.9,,34.5,39.4,47.1,,44.9,49.3,1259000.0,1206000.0,1312000.0
adults,Unmet need for dental health care due to cost,2024,European/Other,39.8,,38.0,41.6,36.4,,34.0,38.8,42.8,,40.1,45.6,1165000.0,1112000.0,1219000.0
adults,Unmet need for dental health care due to cost,2013,Quintile 1,29.3,,25.4,33.4,25.3,,20.8,30.2,33.0,,28.2,38.0,202000.0,176000.0,228000.0
adults,Unmet need for dental health care due to cost,2013,Quintile 2,36.7,,32.7,40.8,34.3,,29.5,39.4,39.1,,34.7,43.7,256000.0,227000.0,284000.0
adults,Unmet need for dental health care due to cost,2013,Quintile 3,42.2,,39.4,45.0,38.7,,34.9,42.7,45.5,,41.7,49.3,292000.0,273000.0,311000.0
adults,Unmet need for dental health care due to cost,2013,Quintile 4,46.5,,43.6,49.3,41.5,,38.3,44.9,51.1,,47.0,55.2,306000.0,289000.0,323000.0
adults,Unmet need for dental health care due to cost,2013,Quintile 5,49.9,,46.5,53.3,45.7,,41.5,49.9,53.8,,49.6,58.0,308000.0,288000.0,327000.0
adults,Unmet need for dental health care due to cost,2014,Quintile 1,32.4,,28.3,36.7,30.0,,24.7,35.8,34.9,,30.2,39.7,228000.0,200000.0,257000.0
adults,Unmet need for dental health care due to cost,2014,Quintile 2,36.8,,33.8,40.0,31.0,,26.8,35.4,42.4,,38.7,46.2,256000.0,234000.0,277000.0
adults,Unmet need for dental health care due to cost,2014,Quintile 3,41.8,,38.5,45.2,39.5,,35.2,43.9,44.1,,39.2,49.1,292000.0,269000.0,315000.0
adults,Unmet need for dental health care due to cost,2014,Quintile 4,50.6,,47.1,54.0,45.5,,40.8,50.2,55.1,,50.9,59.3,338000.0,311000.0,365000.0
adults,Unmet need for dental health care due to cost,2014,Quintile 5,50.8,,47.9,53.7,43.9,,40.3,47.5,57.5,,54.4,60.6,322000.0,305000.0,339000.0
adults,Unmet need for dental health care due to cost,2015,Quintile 1,30.1,,26.7,33.6,27.3,,23.0,32.0,32.8,,28.7,37.1,220000.0,196000.0,244000.0
adults,Unmet need for dental health care due to cost,2015,Quintile 2,35.3,,32.8,38.0,31.9,,28.3,35.7,38.7,,35.1,42.5,257000.0,239000.0,276000.0
adults,Unmet need for dental health care due to cost,2015,Quintile 3,42.3,,39.6,45.2,40.0,,36.6,43.5,44.8,,41.3,48.3,304000.0,284000.0,324000.0
adults,Unmet need for dental health care due to cost,2015,Quintile 4,46.6,,44.0,49.2,39.7,,36.2,43.2,52.7,,48.8,56.5,324000.0,306000.0,341000.0
adults,Unmet need for dental health care due to cost,2015,Quintile 5,52.7,,49.9,55.4,47.8,,44.6,51.1,57.2,,53.0,61.3,342000.0,325000.0,360000.0
adults,Unmet need for dental health care due to cost,2016,Quintile 1,31.3,,28.3,34.5,31.4,,27.0,36.1,31.2,,27.6,35.0,235000.0,212000.0,258000.0
adults,Unmet need for dental health care due to cost,2016,Quintile 2,34.8,,32.0,37.7,30.4,,26.7,34.3,39.3,,35.5,43.1,257000.0,235000.0,279000.0
adults,Unmet need for dental health care due to cost,2016,Quintile 3,41.7,,38.5,44.9,37.5,,33.7,41.5,45.8,,41.8,49.9,305000.0,282000.0,328000.0
adults,Unmet need for dental health care due to cost,2016,Quintile 4,44.2,,41.1,47.3,38.4,,34.6,42.3,50.0,,46.3,53.7,317000.0,295000.0,339000.0
adults,Unmet need for dental health care due to cost,2016,Quintile 5,52.0,,48.7,55.3,48.4,,43.7,53.1,55.3,,51.5,59.0,344000.0,321000.0,367000.0
adults,Unmet need for dental health care due to cost,2017,Quintile 1,34.9,,32.5,37.5,31.4,,27.4,35.7,38.3,,34.8,41.8,270000.0,251000.0,289000.0
adults,Unmet need for dental health care due to cost,2017,Quintile 2,38.4,,35.3,41.5,33.9,,30.4,37.5,43.2,,39.3,47.1,291000.0,267000.0,315000.0
adults,Unmet need for dental health care due to cost,2017,Quintile 3,46.4,,43.6,49.2,41.9,,38.0,45.9,50.7,,47.0,54.4,347000.0,325000.0,368000.0
adults,Unmet need for dental health care due to cost,2017,Quintile 4,49.0,,46.2,51.8,43.7,,39.8,47.6,54.4,,50.7,58.0,361000.0,341000.0,381000.0
adults,Unmet need for dental health care due to cost,2017,Quintile 5,51.9,,49.1,54.6,46.1,,42.3,49.9,57.1,,54.0,60.2,351000.0,333000.0,369000.0
adults,Unmet need for dental health care due to cost,2018,Quintile 1,36.3,,33.0,39.8,31.9,,27.6,36.5,40.6,,35.8,45.4,285000.0,259000.0,310000.0
adults,Unmet need for dental health care due to cost,2018,Quintile 2,40.0,,37.3,42.8,36.4,,32.6,40.3,43.7,,39.9,47.6,310000.0,289000.0,331000.0
adults,Unmet need for dental health care due to cost,2018,Quintile 3,43.8,,40.7,47.0,38.6,,34.3,43.0,49.2,,45.6,52.9,337000.0,315000.0,360000.0
adults,Unmet need for dental health care due to cost,2018,Quintile 4,47.6,,44.7,50.6,41.7,,37.6,45.8,53.4,,49.7,57.0,356000.0,335000.0,377000.0
adults,Unmet need for dental health care due to cost,2018,Quintile 5,53.4,,50.9,56.0,47.9,,44.6,51.2,58.5,,55.4,61.5,371000.0,355000.0,388000.0
adults,Unmet need for dental health care due to cost,2019,Quintile 1,33.7,,29.2,38.4,31.6,,26.2,37.3,36.0,,30.7,41.5,270000.0,236000.0,304000.0
adults,Unmet need for dental health care due to cost,2019,Quintile 2,38.6,,34.4,42.9,35.6,,30.2,41.4,41.7,,37.0,46.5,309000.0,275000.0,342000.0
adults,Unmet need for dental health care due to cost,2019,Quintile 3,44.4,,41.3,47.5,39.4,,33.8,45.1,48.8,,44.6,53.1,339000.0,314000.0,363000.0
adults,Unmet need for dental health care due to cost,2019,Quintile 4,45.4,,42.7,48.1,40.3,,36.2,44.4,50.1,,46.3,53.9,339000.0,317000.0,362000.0
adults,Unmet need for dental health care due to cost,2019,Quintile 5,50.8,,47.5,54.0,44.7,,40.9,48.5,56.7,,52.2,61.2,359000.0,337000.0,382000.0
adults,Unmet need for dental health care due to cost,2020,Quintile 1,31.4,,27.9,35.0,30.3,,26.0,34.9,32.5,,27.7,37.6,253000.0,225000.0,280000.0
adults,Unmet need for dental health care due to cost,2020,Quintile 2,35.2,,31.2,39.4,31.3,,26.2,36.8,39.1,,34.6,43.7,283000.0,250000.0,315000.0
adults,Unmet need for dental health care due to cost,2020,Quintile 3,39.6,,35.6,43.8,35.8,,31.3,40.6,43.2,,38.0,48.5,314000.0,284000.0,344000.0
adults,Unmet need for dental health care due to cost,2020,Quintile 4,43.7,,41.0,46.5,41.4,,37.8,45.2,45.9,,42.5,49.4,343000.0,322000.0,364000.0
adults,Unmet need for dental health care due to cost,2020,Quintile 5,50.8,,47.5,54.0,43.9,,39.0,48.9,57.2,,53.4,60.9,372000.0,348000.0,396000.0
adults,Unmet need for dental health care due to cost,2021,Quintile 1,26.5,,22.8,30.5,22.5,,17.6,28.0,31.3,,25.0,38.2,216000.0,187000.0,245000.0
adults,Unmet need for dental health care due to cost,2021,Quintile 2,37.9,,33.3,42.8,38.4,,31.1,46.0,37.5,,30.4,44.9,310000.0,272000.0,347000.0
adults,Unmet need for dental health care due to cost,2021,Quintile 3,36.6,,31.9,41.6,34.1,,26.6,42.3,38.8,,33.8,44.0,297000.0,259000.0,335000.0
adults,Unmet need for dental health care due to cost,2021,Quintile 4,44.0,,39.3,48.9,39.7,,32.7,47.1,48.2,,41.0,55.4,341000.0,307000.0,375000.0
adults,Unmet need for dental health care due to cost,2021,Quintile 5,45.8,,41.1,50.6,35.8,,30.3,41.6,54.4,,47.4,61.2,326000.0,293000.0,359000.0
adults,Unmet need for dental health care due to cost,2022,Quintile 1,30.4,,25.5,35.7,24.9,,19.1,31.5,35.8,,29.4,42.5,248000.0,207000.0,290000.0
adults,Unmet need for dental health care due to cost,2022,Quintile 2,39.1,,34.3,44.2,37.5,,30.8,44.5,41.0,,35.8,46.3,321000.0,281000.0,361000.0
adults,Unmet need for dental health care due to cost,2022,Quintile 3,45.6,,41.0,50.2,40.1,,34.1,46.4,50.4,,44.3,56.6,365000.0,329000.0,400000.0
adults,Unmet need for dental health care due to cost,2022,Quintile 4,47.7,,43.3,52.2,40.9,,35.2,46.8,54.3,,48.7,59.8,370000.0,336000.0,405000.0
adults,Unmet need for dental health care due to cost,2022,Quintile 5,58.8,,54.2,63.2,54.8,,48.2,61.3,62.9,,57.0,68.4,443000.0,408000.0,478000.0
adults,Unmet need for dental health care due to cost,2023,Quintile 1,36.7,,32.1,41.5,31.8,,26.0,37.9,40.8,,35.5,46.3,308000.0,273000.0,342000.0
adults,Unmet need for dental health care due to cost,2023,Quintile 2,41.9,,37.3,46.7,38.0,,31.9,44.3,45.9,,40.7,51.2,353000.0,315000.0,390000.0
adults,Unmet need for dental health care due to cost,2023,Quintile 3,46.5,,43.1,49.9,41.9,,37.1,46.7,50.7,,46.4,55.0,397000.0,369000.0,425000.0
adults,Unmet need for dental health care due to cost,2023,Quintile 4,48.7,,45.5,51.8,44.9,,40.6,49.2,52.6,,48.6,56.5,395000.0,371000.0,419000.0
adults,Unmet need for dental health care due to cost,2023,Quintile 5,51.8,,48.5,55.2,43.4,,38.7,48.1,59.8,,55.6,63.9,392000.0,370000.0,415000.0
adults,Unmet need for dental health care due to cost,2024,Quintile 1,33.8,,29.8,38.1,28.8,,23.7,34.2,38.1,,32.6,43.8,291000.0,257000.0,325000.0
adults,Unmet need for dental health care due to cost,2024,Quintile 2,41.2,,37.7,44.8,38.5,,33.4,43.7,43.7,,38.9,48.7,352000.0,323000.0,382000.0
adults,Unmet need for dental health care due to cost,2024,Quintile 3,44.4,,41.1,47.8,42.0,,36.7,47.5,46.8,,43.2,50.5,372000.0,343000.0,402000.0
adults,Unmet need for dental health care due to cost,2024,Quintile 4,44.1,,41.0,47.2,40.8,,36.3,45.4,47.1,,42.8,51.5,360000.0,334000.0,385000.0
adults,Unmet need for dental health care due to cost,2024,Quintile 5,52.4,,49.1,55.7,44.4,,39.6,49.2,60.0,,55.8,64.1,399000.0,375000.0,424000.0
adults,Unmet need for dental health care due to cost,2013,Northern | Te Tai Tokerau,38.6,,35.9,41.4,34.1,,30.6,37.7,43.1,,39.9,46.2,485000.0,415000.0,556000.0
adults,Unmet need for dental health care due to cost,2013,Midland | Te Manawa Taki,44.8,,41.6,48.1,40.6,,36.6,44.7,48.8,,44.7,52.9,290000.0,227000.0,354000.0
adults,Unmet need for dental health care due to cost,2013,Central | Te Ikaroa,40.1,,36.6,43.5,36.2,,31.5,41.1,43.6,,39.9,47.4,288000.0,242000.0,334000.0
adults,Unmet need for dental health care due to cost,2013,South Island | Te Waipounamu,40.9,,36.8,45.2,39.1,,34.4,43.9,42.8,,38.0,47.8,300000.0,235000.0,365000.0
adults,Unmet need for dental health care due to cost,2014,Northern | Te Tai Tokerau,41.6,,38.9,44.4,37.4,,34.4,40.6,45.5,,42.0,49.1,530000.0,444000.0,615000.0
adults,Unmet need for dental health care due to cost,2014,Midland | Te Manawa Taki,47.2,,43.8,50.6,42.7,,37.7,47.9,51.7,,48.4,55.1,304000.0,228000.0,379000.0
adults,Unmet need for dental health care due to cost,2014,Central | Te Ikaroa,48.5,,45.0,52.0,44.1,,39.6,48.6,52.6,,48.8,56.5,312000.0,248000.0,376000.0
adults,Unmet need for dental health care due to cost,2014,South Island | Te Waipounamu,34.6,,31.7,37.7,29.3,,25.6,33.3,40.0,,36.0,44.0,291000.0,236000.0,345000.0
adults,Unmet need for dental health care due to cost,2015,Northern | Te Tai Tokerau,42.4,,40.2,44.6,38.6,,35.5,41.8,46.1,,43.5,48.7,517000.0,480000.0,554000.0
adults,Unmet need for dental health care due to cost,2015,Midland | Te Manawa Taki,44.5,,42.0,47.1,39.7,,36.3,43.1,49.4,,45.9,52.9,308000.0,271000.0,345000.0
adults,Unmet need for dental health care due to cost,2015,Central | Te Ikaroa,42.1,,39.6,44.6,37.5,,33.8,41.3,46.3,,43.1,49.4,305000.0,277000.0,333000.0
adults,Unmet need for dental health care due to cost,2015,South Island | Te Waipounamu,35.8,,32.9,38.7,32.4,,28.9,36.1,39.1,,34.9,43.4,318000.0,278000.0,358000.0
adults,Unmet need for dental health care due to cost,2016,Northern | Te Tai Tokerau,40.0,,37.7,42.4,36.5,,33.5,39.6,43.5,,40.4,46.8,494000.0,456000.0,532000.0
adults,Unmet need for dental health care due to cost,2016,Midland | Te Manawa Taki,44.7,,41.5,47.9,38.7,,35.1,42.3,50.8,,46.8,54.8,309000.0,270000.0,348000.0
adults,Unmet need for dental health care due to cost,2016,Central | Te Ikaroa,41.5,,38.4,44.7,38.0,,34.1,42.0,44.7,,41.3,48.2,321000.0,285000.0,356000.0
adults,Unmet need for dental health care due to cost,2016,South Island | Te Waipounamu,37.1,,34.4,39.8,34.9,,31.1,39.0,39.2,,36.4,42.2,335000.0,296000.0,374000.0
adults,Unmet need for dental health care due to cost,2017,Northern | Te Tai Tokerau,45.6,,43.2,48.0,41.6,,38.4,44.9,49.4,,46.3,52.4,583000.0,543000.0,624000.0
adults,Unmet need for dental health care due to cost,2017,Midland | Te Manawa Taki,46.4,,43.3,49.4,41.9,,38.4,45.5,50.9,,47.2,54.6,328000.0,289000.0,367000.0
adults,Unmet need for dental health care due to cost,2017,Central | Te Ikaroa,43.4,,41.0,45.9,38.6,,35.3,42.0,48.1,,45.0,51.2,321000.0,290000.0,353000.0
adults,Unmet need for dental health care due to cost,2017,South Island | Te Waipounamu,40.2,,37.2,43.2,34.2,,30.9,37.6,46.0,,42.1,50.0,387000.0,339000.0,434000.0
adults,Unmet need for dental health care due to cost,2018,Northern | Te Tai Tokerau,45.0,,42.4,47.6,39.6,,36.5,42.7,50.5,,47.2,53.8,607000.0,555000.0,659000.0
adults,Unmet need for dental health care due to cost,2018,Midland | Te Manawa Taki,43.8,,41.1,46.6,40.1,,36.6,43.7,47.4,,44.3,50.6,338000.0,300000.0,376000.0
adults,Unmet need for dental health care due to cost,2018,Central | Te Ikaroa,46.4,,43.0,49.8,41.7,,37.2,46.3,51.3,,47.7,54.9,372000.0,336000.0,408000.0
adults,Unmet need for dental health care due to cost,2018,South Island | Te Waipounamu,40.3,,37.6,43.1,34.3,,30.5,38.4,45.7,,41.5,49.9,342000.0,304000.0,381000.0
adults,Unmet need for dental health care due to cost,2019,Northern | Te Tai Tokerau,42.6,,39.3,46.0,38.2,,33.9,42.7,47.0,,43.3,50.8,583000.0,513000.0,653000.0
adults,Unmet need for dental health care due to cost,2019,Midland | Te Manawa Taki,43.8,,40.4,47.3,37.9,,33.1,42.8,49.5,,45.3,53.7,334000.0,276000.0,391000.0
adults,Unmet need for dental health care due to cost,2019,Central | Te Ikaroa,45.0,,42.1,48.0,39.6,,35.7,43.7,49.9,,46.0,53.9,349000.0,313000.0,386000.0
adults,Unmet need for dental health care due to cost,2019,South Island | Te Waipounamu,38.3,,35.0,41.7,36.5,,32.0,41.2,40.2,,36.4,44.1,350000.0,296000.0,404000.0
adults,Unmet need for dental health care due to cost,2020,Northern | Te Tai Tokerau,42.3,,39.3,45.4,40.0,,35.7,44.3,44.7,,40.8,48.6,559000.0,503000.0,615000.0
adults,Unmet need for dental health care due to cost,2020,Midland | Te Manawa Taki,46.1,,43.5,48.8,44.1,,40.3,47.9,47.9,,44.5,51.4,377000.0,326000.0,429000.0
adults,Unmet need for dental health care due to cost,2020,Central | Te Ikaroa,39.3,,35.9,42.8,35.8,,31.2,40.6,42.9,,38.8,47.0,321000.0,275000.0,366000.0
adults,Unmet need for dental health care due to cost,2020,South Island | Te Waipounamu,31.9,,28.8,35.1,25.7,,22.1,29.4,38.3,,33.5,43.3,307000.0,260000.0,354000.0
adults,Unmet need for dental health care due to cost,2021,Northern | Te Tai Tokerau,40.7,,36.6,44.9,37.1,,31.2,43.3,43.7,,37.8,49.8,543000.0,467000.0,619000.0
adults,Unmet need for dental health care due to cost,2021,Midland | Te Manawa Taki,43.6,,39.7,47.6,38.0,,31.7,44.5,48.9,,43.4,54.4,312000.0,261000.0,363000.0
