indicator_id,indicator_name,indicator_short_name,theme,barrier_type,population,group,year,percent_value,trend_flag_for_publishing,percent_raw
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,adults,Pacific women,2011,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,adults,Asian men,2011,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,adults,Asian women,2011,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,adults,European/Other men,2011,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,adults,European/Other women,2011,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,adults,Northern men,2011,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,adults,Midland men,2011,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,adults,Central men,2011,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,adults,South Island men,2011,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,adults,Northern women,2011,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,adults,Midland women,2011,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,adults,Central women,2011,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,adults,South Island women,2011,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,adults,Total Non-disabled,2011,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,adults,Total Disabled,2011,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,adults,Non-disabled men,2011,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,adults,Disabled men,2011,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,adults,Non-disabled women,2011,,,
7,Unmet need for mental health care and addictions services,Mental health access barrier,Health Access,Mental health access,adults,Disabled women,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,Total,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,Men,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,Women,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,15-24,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,25-34,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,35-44,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,45-54,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,55-64,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,65-74,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,75+,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,Total Māori,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,Total Pacific,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,Total Asian,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,Total European/Other,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,Total Northern,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,Total Midland,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,Total Central,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,Total South Island,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,Māori men,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,Māori women,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,Pacific men,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,Pacific women,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,Asian men,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,Asian women,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,European/Other men,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,European/Other women,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,Northern men,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,Midland men,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,Central men,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,South Island men,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,Northern women,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,Midland women,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,Central women,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,South Island women,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,Total Non-disabled,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,Total Disabled,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,Non-disabled men,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,Disabled men,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,Non-disabled women,2011,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,adults,Disabled women,2011,,,
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Total,2011,13.6,,13.6 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Men,2011,9.6,,9.6 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Women,2011,17.3,,17.3 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,15-24,2011,13.4,,13.4 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,25-34,2011,22.2,,22.2 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,35-44,2011,18.4,,18.4 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,45-54,2011,13.1,,13.1 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,55-64,2011,8.8,,8.8 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,65-74,2011,6.4,,6.4 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,75+,2011,4.4,,4.4 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Total Māori,2011,22.4,,22.4 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Total Pacific,2011,16.9,,16.9 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Total Asian,2011,10.0,,10.0 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Total European/Other,2011,12.8,,12.8 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Total Northern,2011,11.1,,11.1 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Total Midland,2011,14.7,,14.7 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Total Central,2011,15.3,,15.3 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Total South Island,2011,14.5,,14.5 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Māori men,2011,15.6,,15.6 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Māori women,2011,28.8,,28.8 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Pacific men,2011,15.2,,15.2 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Pacific women,2011,18.3,,18.3 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Asian men,2011,8.2,,8.2 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Asian women,2011,11.6,,11.6 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,European/Other men,2011,8.8,,8.8 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,European/Other women,2011,16.6,,16.6 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Northern men,2011,7.7,,7.7 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Midland men,2011,10.9,,10.9 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Central men,2011,10.6,,10.6 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,South Island men,2011,10.4,,10.4 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Northern women,2011,14.4,,14.4 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Midland women,2011,18.0,,18.0 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Central women,2011,19.4,,19.4 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,South Island women,2011,18.7,,18.7 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Total Non-disabled,2011,,,
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Total Disabled,2011,,,
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Non-disabled men,2011,,,
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Disabled men,2011,,,
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Non-disabled women,2011,,,
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Disabled women,2011,,,
